GeoId|Geography|LEAID|Year|Iteration|CDP02.11_92est|CDP02.11_92moe|CDP02.11_93est|CDP02.11_93moe|CDP02.11_93pct|CDP02.11_93pctmoe|CDP02.11_94est|CDP02.11_94moe|CDP02.11_94pct|CDP02.11_94pctmoe
97000US0503030|Pea Ridge School District|0503030|2014-2018|102|1140|188|1070|204|93.9|7.7|720|185|63.2|13.7
97000US2803520|Pearl Public School District|2803520|2014-2018|102|3445|287|3270|305|94.9|3.2|2975|284|86.4|4.9
97000US2803540|Pearl River County School District|2803540|2014-2018|102|2215|339|2215|339|100.0|1.7|1990|351|89.8|5.2
97000US0100194|Pelham City School District|0100194|2014-2018|102|2510|235|2475|232|98.6|1.7|2265|219|90.2|5.4
96000US3399965|Pemi-Baker Regional School District|3399965|2014-2018|102|610|173|610|173|100.0|4.8|590|171|96.7|3.9
97000US3703570|Pender County Schools|3703570|2014-2018|102|5515|377|5445|389|98.7|1.2|4650|385|84.3|4.0
97000US3175390|Pender Public Schools|3175390|2014-2018|102|205|35|200|31|97.6|3.5|175|32|85.4|6.7
97000US3100157|Perkins County Schools|3100157|2014-2018|102|310|56|310|55|100.0|6.2|300|53|96.8|4.4
97000US3703600|Perquimans County Schools|3703600|2014-2018|102|1300|181|1275|181|98.1|2.0|1170|162|90.0|5.6
97000US4703390|Perry County School District|4703390|2014-2018|102|900|144|650|102|72.2|8.7|585|93|65.0|8.8
97000US2803570|Perry County Schools|2803570|2014-2018|102|1025|174|1005|175|98.0|1.5|875|164|85.4|5.6
97000US3200420|Pershing County School District|3200420|2014-2018|102|670|129|600|132|89.6|7.7|550|123|82.1|8.8
97000US3703630|Person County Schools|3703630|2014-2018|102|3930|315|3700|310|94.1|2.9|3365|303|85.6|4.5
97000US2803530|Petal School District|2803530|2014-2018|102|2405|304|2350|297|97.7|1.4|2190|264|91.1|4.3
97000US0200660|Petersburg Borough School District|0200660|2014-2018|102|290|45|275|43|94.8|6.4|255|39|87.9|8.2
97000US2803600|Philadelphia Public School District|2803600|2014-2018|102|705|144|680|139|96.5|3.4|640|143|90.8|6.4
97000US2803630|Picayune School District|2803630|2014-2018|102|2395|353|2240|351|93.5|4.4|1865|323|77.9|6.7
97000US4503330|Pickens County School District|4503330|2014-2018|102|11910|448|11440|513|96.1|1.4|10470|504|87.9|2.3
97000US4703420|Pickett County School District|4703420|2014-2018|102|610|124|575|131|94.3|5.3|555|129|91.0|7.7
97000US3175510|Pierce Public Schools|3175510|2014-2018|102|505|57|495|57|98.0|2.8|465|59|92.1|5.1
95000US0100195|Pike Road City School District|0100195|2014-2018|102|1265|159|1265|159|100.0|2.5|1240|163|98.0|2.6
95000US1700009|Pinckneyville School District 50|1700009|2014-2018|102|350|90|350|90|100.0|7.6|320|93|91.4|11.2
97000US0500026|Pine Bluff School District|0500026|2014-2018|102|2640|269|2510|270|95.1|2.6|1635|215|61.9|5.6
97000US0400023|Pinon Unified District|0400023|2014-2018|102|670|67|475|52|70.9|4.3|280|39|41.8|5.3
97000US2700108|Pipestone Area School District|2700108|2014-2018|102|860|101|785|94|91.3|5.0|740|95|86.0|6.2
97000US3700012|Pitt County Schools|3700012|2014-2018|102|18810|714|17790|663|94.6|1.2|17035|705|90.6|1.8
97000US4900780|Piute School District|4900780|2014-2018|102|120|30|120|30|100.0|21.9|95|28|79.2|13.3
97000US0903270|Plainfield School District|0903270|2014-2018|102|1570|157|1560|157|99.4|1.1|1460|147|93.0|4.7
97000US3175570|Plainview Public Schools|3175570|2014-2018|102|200|55|200|54|100.0|9.5|195|54|97.5|3.4
97000US2700287|Plainview-Elgin-Millville|2700287|2014-2018|102|955|88|940|88|98.4|1.4|870|76|91.1|3.9
97000US0903300|Plainville School District|0903300|2014-2018|102|1725|242|1705|246|98.8|1.6|1685|245|97.7|2.6
97000US0803030|Plateau Valley School District 50|0803030|2014-2018|102|165|57|160|56|97.0|4.1|155|56|93.9|6.1
97000US4680438|Platte-Geddes School District 11-5|4680438|2014-2018|102|285|72|250|74|87.7|11.3|205|63|71.9|13.9
97000US3175660|Plattsmouth Community Schools|3175660|2014-2018|102|1195|127|1195|127|100.0|1.7|995|113|83.3|7.4
97000US2300003|Pleasant Point|2300003|2014-2018|102|100|24|100|24|100.0|20.0|85|23|85.0|10.5
97000US3175690|Pleasanton Public Schools|3175690|2014-2018|102|150|35|150|35|100.0|12.5|145|35|96.7|8.5
97000US0600020|Pleasanton Unified School District|0600020|2014-2018|102|10425|374|10380|375|99.6|0.3|10220|394|98.0|1.1
97000US1600815|Plummer-Worley Joint School District 44|1600815|2014-2018|102|395|72|360|69|91.1|4.8|290|59|73.4|9.3
97000US0903330|Plymouth School District|0903330|2014-2018|102|1005|136|960|138|95.5|5.3|930|130|92.5|6.6
97000US4703450|Polk County School District|4703450|2014-2018|102|1950|208|1780|210|91.3|3.3|1555|213|79.7|5.1
97000US3703720|Polk County Schools|3703720|2014-2018|102|1725|185|1725|185|100.0|2.0|1515|170|87.8|5.9
95000US0903360|Pomfret School District|0903360|2014-2018|102|395|87|395|87|100.0|8.5|395|87|100.0|8.5
97000US3175770|Ponca Public Schools|3175770|2014-2018|102|250|55|245|55|98.0|2.6|205|52|82.0|9.9
97000US2803690|Pontotoc City Schools|2803690|2014-2018|102|1265|180|1220|182|96.4|4.0|1050|199|83.0|8.4
97000US2803660|Pontotoc County Schools|2803660|2014-2018|102|1875|238|1765|221|94.1|4.0|1205|222|64.3|8.3
97000US2803720|Poplarville Separate School District|2803720|2014-2018|102|1020|178|1015|178|99.5|0.8|765|141|75.0|13.0
97000US2900003|Portageville School District|2900003|2014-2018|102|490|80|460|83|93.9|5.8|420|81|85.7|10.3
97000US0600064|Porterville Unified School District|0600064|2014-2018|102|6070|417|5225|401|86.1|4.0|4580|400|75.5|4.9
97000US0903390|Portland School District|0903390|2014-2018|102|990|127|980|125|99.0|1.5|955|125|96.5|4.0
97000US5103000|Portsmouth City Public Schools|5103000|2014-2018|102|9780|558|9340|573|95.5|1.6|8070|575|82.5|3.1
97000US4400870|Portsmouth School District|4400870|2014-2018|102|2055|187|2055|187|100.0|1.8|1920|195|93.4|5.0
97000US3175810|Potter-Dix Public Schools|3175810|2014-2018|102|100|26|95|25|95.0|9.2|90|25|90.0|9.5
97000US0803990|Poudre School District R-1|0803990|2014-2018|102|18675|607|18555|609|99.4|0.4|17545|593|93.9|1.3
97000US3800024|Powers Lake Public School District 27|3800024|2014-2018|102|95|28|95|28|100.0|18.9|80|26|84.2|13.5
97000US5103030|Powhatan County Public Schools|5103030|2014-2018|102|2905|230|2905|230|100.0|1.1|2775|231|95.5|4.3
97000US1700005|Prairie Central Community Unit School District 8|1700005|2014-2018|102|1190|114|1140|110|95.8|3.1|1075|119|90.3|4.3
97000US2000350|Prairie Hills Unified School District 113|2000350|2014-2018|102|780|85|765|86|98.1|1.3|725|84|92.9|3.3
97000US1900028|Prairie Valley Community School District|1900028|2014-2018|102|425|61|400|60|94.1|4.6|345|53|81.2|7.1
95000US1700330|Prairieview-Ogden Community Consolidated School District 197|1700330|2014-2018|102|180|48|165|44|91.7|11.2|155|43|86.1|12.7
97000US2803750|Prentiss County School District|2803750|2014-2018|102|1880|228|1765|215|93.9|3.9|1650|232|87.8|5.3
97000US1600960|Preston Joint School District 201|1600960|2014-2018|102|1155|151|1095|159|94.8|5.3|1045|162|90.5|6.1
95000US0903420|Preston School District|0903420|2014-2018|102|550|89|550|89|100.0|6.2|540|91|98.2|2.8
97000US0200670|Pribilof School District|0200670|2014-2018|102|40|20|40|22|100.0|36.7|30|17|75.0|25.1
97000US5103060|Prince Edward County Public Schools|5103060|2014-2018|102|1880|282|1585|263|84.3|7.7|1380|260|73.4|9.0
97000US5103090|Prince George County Public Schools|5103090|2014-2018|102|3605|248|3515|232|97.5|1.8|3270|235|90.7|3.2
97000US2400510|Prince George's County Public Schools|2400510|2014-2018|102|91985|1530|89690|1520|97.5|0.4|82555|1487|89.7|0.8
97000US5103130|Prince William County Public Schools|5103130|2014-2018|102|56505|1011|55695|1035|98.6|0.4|54020|1015|95.6|0.6
96000US3300049|Prospect Mountain High School Joint Maintenance Agreement District|3300049|2014-2018|102|570|155|570|155|100.0|5.1|560|155|98.2|4.4
97000US4400900|Providence School District|4400900|2014-2018|102|18685|669|17590|671|94.1|1.3|15900|683|85.1|2.4
97000US4900810|Provo School District|4900810|2014-2018|102|7550|298|7500|301|99.3|0.6|6285|325|83.2|2.9
97000US5103150|Pulaski County Public Schools|5103150|2014-2018|102|3320|317|3165|298|95.3|3.7|2715|276|81.8|4.7
97000US4703480|Putnam County School District|4703480|2014-2018|102|7730|435|7390|464|95.6|1.8|6685|495|86.5|3.4
97000US0903480|Putnam School District|0903480|2014-2018|102|830|144|830|144|100.0|4.1|735|148|88.6|11.6
97000US2500001|Quabbin School District|2500001|2014-2018|102|1595|146|1595|146|100.0|2.2|1530|148|95.9|2.8
97000US5100023|Quantico Marine Corps Center School District|5100023|2014-2018|102|470|92|455|91|96.8|3.9|440|92|93.6|6.9
97000US2400540|Queen Annes County Public Schools|2400540|2014-2018|102|5090|325|5015|332|98.5|0.9|4765|320|93.6|1.9
97000US5307020|Quillayute Valley School District|5307020|2014-2018|102|780|175|735|170|94.2|6.3|625|166|80.1|9.7
97000US5307080|Quincy School District|5307080|2014-2018|102|1465|192|1435|190|98.0|2.1|1335|195|91.1|4.9
97000US2803810|Quitman County School District|2803810|2014-2018|102|730|116|660|115|90.4|4.9|495|87|67.8|8.9
97000US2803780|Quitman School District|2803780|2014-2018|102|1300|173|1215|175|93.5|3.4|900|150|69.2|8.0
97000US5103180|Radford City Public Schools|5103180|2014-2018|102|1025|220|990|225|96.6|5.4|885|209|86.3|10.4
97000US5307110|Rainier School District|5307110|2014-2018|102|560|95|535|95|95.5|6.3|530|96|94.6|6.5
97000US4103265|Rainier School District 13|4103265|2014-2018|102|720|152|720|152|100.0|4.4|680|150|94.4|3.6
97000US3175900|Ralston Public Schools|3175900|2014-2018|102|2125|202|2105|203|99.1|1.7|1960|202|92.2|3.5
97000US3703780|Randolph County Schools|3703780|2014-2018|102|13510|538|12610|532|93.3|1.8|11085|610|82.1|3.2
97000US1803180|Randolph Eastern School Corporation|1803180|2014-2018|102|470|79|470|79|100.0|6.2|450|85|95.7|5.9
97000US3175930|Randolph Public Schools|3175930|2014-2018|102|185|46|180|47|97.3|4.5|160|41|86.5|10.6
97000US2803830|Rankin County School District|2803830|2014-2018|102|15320|578|14930|554|97.5|1.2|13585|595|88.7|2.4
97000US4659820|Rapid City School District 51-4|4659820|2014-2018|102|9810|510|9705|520|98.9|0.6|9135|492|93.1|1.5
97000US5103210|Rappahannock County Public Schools|5103210|2014-2018|102|565|96|565|96|100.0|5.6|525|86|92.9|5.4
97000US3175960|Ravenna Public Schools|3175960|2014-2018|102|275|48|270|46|98.2|2.6|250|47|90.9|6.0
97000US2000023|Rawlins County Unified School District 105|2000023|2014-2018|102|215|38|215|38|100.0|11.0|215|38|100.0|11.0
97000US5307140|Raymond School District|5307140|2014-2018|102|405|87|375|85|92.6|7.6|310|86|76.5|15.0
97000US5307210|Reardan-Edwall School District|5307210|2014-2018|102|215|69|215|69|100.0|14.0|205|70|95.3|6.4
97000US3175990|Red Cloud Community Schools|3175990|2014-2018|102|120|29|120|29|100.0|15.3|105|30|87.5|8.8
97000US2700385|Red Lake County Central Public Schools|2700385|2014-2018|102|235|30|235|29|100.0|7.2|220|28|93.6|4.8
97000US2700132|Red Rock Central School District|2700132|2014-2018|102|325|42|320|41|98.5|2.2|260|38|80.0|7.1
95000US0903510|Redding School District|0903510|2014-2018|102|760|123|760|123|100.0|4.5|760|123|100.0|4.5
97000US4660450|Redfield School District 56-4|4660450|2014-2018|102|375|61|375|61|100.0|5.2|360|61|96.0|6.0
97000US0600032|Redondo Beach Unified School District|0600032|2014-2018|102|6340|356|6275|347|99.0|1.3|6140|371|96.8|1.7
97000US2700182|Redwood Area School District|2700182|2014-2018|102|810|84|810|84|100.0|2.1|710|81|87.7|4.4
96000US0903600|Regional High School District 01|0903600|2014-2018|102|545|119|530|125|97.2|4.6|515|124|94.5|6.7
96000US0903630|Regional High School District 04|0903630|2014-2018|102|920|159|915|161|99.5|1.4|915|161|99.5|1.4
96000US0903660|Regional High School District 05|0903660|2014-2018|102|1540|156|1540|156|100.0|2.2|1540|156|100.0|2.2
96000US0903720|Regional High School District 07|0903720|2014-2018|102|955|114|955|114|100.0|3.6|940|114|98.4|2.0
96000US0903750|Regional High School District 08|0903750|2014-2018|102|1295|175|1295|175|100.0|2.7|1280|174|98.8|2.1
96000US0903780|Regional High School District 09|0903780|2014-2018|102|920|171|920|171|100.0|3.7|915|168|99.5|1.8
96000US0903570|Regional High School District 11|0903570|2014-2018|102|285|63|285|63|100.0|11.5|275|63|96.5|3.3
96000US0900005|Regional High School District 19|0900005|2014-2018|102|740|131|740|131|100.0|4.6|710|135|95.9|5.0
97000US0903515|Regional School District 06|0903515|2014-2018|102|650|91|650|91|100.0|5.2|635|93|97.7|2.6
97000US0903520|Regional School District 10|0903520|2014-2018|102|1715|122|1705|122|99.4|1.2|1710|121|99.7|0.9
97000US0903530|Regional School District 12|0903530|2014-2018|102|560|77|560|77|100.0|6.1|555|76|99.1|1.3
97000US0903535|Regional School District 13|0903535|2014-2018|102|1245|149|1245|149|100.0|2.8|1235|150|99.2|1.5
97000US0903536|Regional School District 14|0903536|2014-2018|102|1350|155|1320|154|97.8|3.3|1275|148|94.4|3.7
97000US0903537|Regional School District 15|0903537|2014-2018|102|2555|173|2545|171|99.6|0.8|2435|154|95.3|3.5
97000US0903538|Regional School District 16|0903538|2014-2018|102|1590|177|1570|181|98.7|1.9|1460|189|91.8|5.7
97000US0903539|Regional School District 17|0903539|2014-2018|102|1520|162|1460|161|96.1|5.9|1400|150|92.1|7.2
97000US0903540|Regional School District 18|0903540|2014-2018|102|1020|122|1020|122|100.0|3.4|1015|122|99.5|1.2
97000US2314772|Regional School Unit 01|2314772|2014-2018|102|1390|191|1375|190|98.9|2.0|1240|184|89.2|7.1
97000US2314776|Regional School Unit 02|2314776|2014-2018|102|1580|176|1555|175|98.4|1.9|1545|173|97.8|1.9
97000US2314783|Regional School Unit 04|2314783|2014-2018|102|1335|128|1335|128|100.0|1.7|1095|142|82.0|8.2
97000US2314789|Regional School Unit 05|2314789|2014-2018|102|1425|142|1420|141|99.6|1.1|1405|141|98.6|1.3
97000US2314795|Regional School Unit 10|2314795|2014-2018|102|725|118|715|118|98.6|2.0|685|122|94.5|4.0
97000US2314780|Regional School Unit 12|2314780|2014-2018|102|1155|111|1135|111|98.3|1.6|985|114|85.3|5.8
97000US2314787|Regional School Unit 13|2314787|2014-2018|102|1020|173|1000|173|98.0|1.7|965|176|94.6|3.4
97000US2314793|Regional School Unit 14|2314793|2014-2018|102|2005|169|1995|168|99.5|0.9|1910|168|95.3|4.1
97000US2314775|Regional School Unit 16|2314775|2014-2018|102|995|137|995|137|100.0|2.2|885|131|88.9|7.0
97000US2314779|Regional School Unit 18|2314779|2014-2018|102|2110|183|2095|181|99.3|0.9|1905|211|90.3|4.8
97000US2314785|Regional School Unit 19|2314785|2014-2018|102|1365|112|1330|109|97.4|2.1|1265|108|92.7|3.0
97000US2314791|Regional School Unit 20|2314791|2014-2018|102|370|85|370|85|100.0|5.9|365|83|98.6|2.0
97000US2314773|Regional School Unit 21|2314773|2014-2018|102|1755|201|1730|202|98.6|1.6|1705|199|97.2|2.0
97000US2314790|Regional School Unit 24|2314790|2014-2018|102|710|86|665|78|93.7|4.8|600|73|84.5|6.0
97000US2314796|Regional School Unit 25|2314796|2014-2018|102|905|167|895|165|98.9|1.2|885|169|97.8|1.8
97000US2314778|Regional School Unit 26|2314778|2014-2018|102|315|99|315|99|100.0|6.9|295|91|93.7|6.8
97000US2314782|Regional School Unit 34|2314782|2014-2018|102|965|172|965|172|100.0|2.3|895|177|92.7|4.9
97000US2314788|Regional School Unit 38|2314788|2014-2018|102|675|81|675|81|100.0|3.3|660|81|97.8|1.5
97000US2314794|Regional School Unit 39|2314794|2014-2018|102|870|108|865|109|99.4|1.2|775|104|89.1|5.7
97000US2314806|Regional School Unit 50|2314806|2014-2018|102|450|65|425|60|94.4|3.6|390|56|86.7|5.9
97000US2314833|Regional School Unit 56|2314833|2014-2018|102|390|64|355|58|91.0|5.7|320|54|82.1|7.4
97000US2314822|Regional School Unit 71|2314822|2014-2018|102|1305|153|1285|151|98.5|2.5|1095|161|83.9|8.5
97000US2314805|Regional School Unit 73|2314805|2014-2018|102|1265|179|1260|179|99.6|0.7|1205|179|95.3|2.9
97000US5307230|Renton School District|5307230|2014-2018|102|13235|564|13020|558|98.4|0.9|12510|543|94.5|1.4
97000US2700163|Renville County West School District|2700163|2014-2018|102|460|61|445|61|96.7|3.1|415|61|90.2|4.8
97000US2000030|Republic County-Hillcrest Rural Schools Unified School District 109|2000030|2014-2018|102|275|46|275|45|100.0|8.7|235|45|85.5|8.4
97000US5307260|Republic School District|5307260|2014-2018|102|275|83|265|83|96.4|3.8|210|100|76.4|16.4
97000US4703510|Rhea County School District|4703510|2014-2018|102|2505|247|2370|252|94.6|4.9|1960|222|78.2|5.2
97000US4900840|Rich School District|4900840|2014-2018|102|170|43|165|41|97.1|4.4|140|41|82.4|14.8
97000US4703540|Richard City Special School District|4703540|2014-2018|102|225|66|205|63|91.1|8.7|170|58|75.6|16.1
97000US3800048|Richardton-Taylor Public School District 34|3800048|2014-2018|102|195|38|190|38|97.4|4.4|160|40|82.1|11.3
97000US3800036|Richland Public School District 44|3800036|2014-2018|102|135|27|135|27|100.0|13.7|130|28|96.3|3.3
97000US5307320|Richland School District|5307320|2014-2018|102|7755|388|7540|378|97.2|1.3|7205|410|92.9|2.2
97000US4503360|Richland School District 1|4503360|2014-2018|102|16880|695|16000|692|94.8|1.2|13105|669|77.6|2.3
97000US4503390|Richland School District 2|4503390|2014-2018|102|17830|792|17625|798|98.9|0.7|16115|807|90.4|2.5
97000US5103240|Richmond City Public Schools|5103240|2014-2018|102|16330|731|15285|738|93.6|1.4|12860|641|78.8|2.0
97000US5103270|Richmond County Public Schools|5103270|2014-2018|102|695|167|695|167|100.0|4.6|615|152|88.5|10.1
97000US3703870|Richmond County Schools|3703870|2014-2018|102|5125|378|4600|363|89.8|3.6|4210|358|82.1|4.4
97000US2803870|Richton School District|2803870|2014-2018|102|515|130|515|130|100.0|7.0|455|118|88.3|8.6
97000US0903810|Ridgefield School District|0903810|2014-2018|102|3290|200|3290|200|100.0|1.1|3235|207|98.3|1.4
97000US5307350|Ridgefield School District|5307350|2014-2018|102|1930|253|1925|252|99.7|0.4|1830|252|94.8|3.7
97000US1700109|Ridgeview Community Unit School District 19|1700109|2014-2018|102|380|44|380|44|100.0|7.0|325|43|85.5|7.3
97000US3500010|Rio Rancho Public Schools|3500010|2014-2018|102|11235|500|10980|510|97.7|1.0|10250|464|91.2|2.5
97000US5307380|Ritzville School District|5307380|2014-2018|102|170|42|160|42|94.1|6.8|155|42|91.2|6.8
97000US5000024|Rivendell Interstate School District|5000024|2014-2018|102|270|45|270|45|100.0|7.1|255|46|94.4|4.8
97000US1700001|River Ridge Community Unit School District 210|1700001|2014-2018|102|240|49|235|47|97.9|2.3|230|48|95.8|4.2
97000US5500017|River Ridge School District|5500017|2014-2018|102|345|36|315|35|91.3|3.7|305|43|88.4|7.0
97000US5514250|River Valley School District|5514250|2014-2018|102|910|66|900|65|98.9|1.0|830|62|91.2|3.1
97000US0600061|Riverbank Unified School District|0600061|2014-2018|102|1840|157|1730|168|94.0|3.3|1565|159|85.1|4.5
97000US0500045|Rivercrest School District|0500045|2014-2018|102|685|87|620|84|90.5|5.3|475|83|69.3|7.2
97000US0600040|Riverdale Joint Unified School District|0600040|2014-2018|102|700|148|610|130|87.1|10.1|475|124|67.9|14.4
96000US0699003|Riverdale Joint Unified School District (9-12)|0699003|2014-2018|102|125|37|110|36|88.0|10.5|60|27|48.0|17.0
97000US1900027|Riverside Community School District|1900027|2014-2018|102|380|64|380|64|100.0|5.1|365|65|96.1|3.3
95000US0407020|Riverside Elementary District|0407020|2014-2018|102|1070|157|1065|156|99.5|0.9|880|161|82.2|10.7
